ID;LATITUDE;LONGITUDE;STRATEGY;SECTOR;NOTE
1268;43.772938;-0.045507;-1;-1;
1269;43.772949;-0.045511;-1;-1;
1270;43.772961;-0.045514;-1;-1;
1271;43.77298;-0.045517;-1;-1;
1272;43.772991;-0.045519;-1;-1;
1273;43.773003;-0.04552;-1;-1;
1274;43.773014;-0.045521;-1;-1;
1275;43.773026;-0.045521;-1;-1;
1276;43.773037;-0.045521;-1;-1;
1277;43.773048;-0.045521;-1;-1;
1278;43.773064;-0.045519;-1;-1;
1279;43.773075;-0.045518;-1;-1;
1280;43.773087;-0.045516;-1;-1;
1281;43.773098;-0.045513;-1;-1;
1282;43.773109;-0.04551;-1;-1;
1283;43.773121;-0.045506;-1;-1;
1284;43.773132;-0.045502;-1;-1;
1285;43.773148;-0.045497;-1;-1;
1286;43.773159;-0.045492;-1;-1;
1287;43.77317;-0.045487;-1;-1;
1288;43.773182;-0.045481;-1;-1;
1289;43.773193;-0.045475;-1;-1;
1290;43.773205;-0.045468;-1;-1;
1291;43.773216;-0.045461;-1;-1;
1292;43.773228;-0.045454;-1;-1;
1293;43.773239;-0.045447;-1;-1;
1294;43.773251;-0.045439;-1;-1;
1295;43.773262;-0.04543;-1;-1;
1296;43.773273;-0.045421;-1;-1;
1297;43.773285;-0.045412;-1;-1;
1298;43.773296;-0.045403;-1;-1;
1299;43.773308;-0.045393;-1;-1;
1300;43.773319;-0.045383;-1;-1;
1301;43.773331;-0.045373;-1;-1;
1302;43.773342;-0.045362;-1;-1;
1303;43.773354;-0.045352;-1;-1;
1304;43.773365;-0.045341;-1;-1;
1305;43.773373;-0.045329;-1;-1;
1306;43.773392;-0.045312;-1;-1;
1307;43.773399;-0.0453;-1;-1;
1308;43.773411;-0.045288;-1;-1;
1309;43.773422;-0.045276;-1;-1;
1310;43.773438;-0.045256;-1;-1;
1311;43.773445;-0.045243;-1;-1;
1312;43.773457;-0.04523;-1;-1;
1313;43.773468;-0.045216;-1;-1;
1314;43.773476;-0.045202;-1;-1;
1315;43.773491;-0.04518;-1;-1;
1316;43.773499;-0.045166;-1;-1;
1317;43.77351;-0.045151;-1;-1;
1318;43.773518;-0.045137;-1;-1;
1319;43.773533;-0.045114;-1;-1;
1320;43.77354;-0.045099;-1;-1;
1321;43.773548;-0.045083;-1;-1;
1322;43.77356;-0.045068;-1;-1;
1323;43.773567;-0.045052;-1;-1;
1324;43.773579;-0.045028;-1;-1;
1325;43.77359;-0.045011;-1;-1;
1326;43.773598;-0.044995;-1;-1;
1327;43.773605;-0.044978;-1;-1;
1328;43.773617;-0.044953;-1;-1;
1329;43.773624;-0.044936;-1;-1;
1330;43.773636;-0.044919;-1;-1;
1331;43.773643;-0.044901;-1;-1;
1332;43.773651;-0.044884;-1;-1;
1333;43.773663;-0.044858;-1;-1;
1334;43.77367;-0.04484;-1;-1;
1335;43.773678;-0.044822;-1;-1;
1336;43.773685;-0.044804;-1;-1;
1337;43.773693;-0.044786;-1;-1;
1338;43.773701;-0.044768;-1;-1;
1339;43.773708;-0.04475;-1;-1;
1340;43.773716;-0.044731;-1;-1;
1341;43.773724;-0.044713;-1;-1;
1342;43.773735;-0.044685;-1;-1;
1343;43.773743;-0.044666;-1;-1;
1344;43.77375;-0.044647;-1;-1;
1345;43.773758;-0.044628;-1;-1;
1346;43.773766;-0.044609;-1;-1;
1347;43.773773;-0.04459;-1;-1;
1348;43.773781;-0.044571;-1;-1;
1349;43.773788;-0.044551;-1;-1;
1350;43.773796;-0.044532;-1;-1;
1351;43.7738;-0.044512;-1;-1;
1352;43.773808;-0.044492;-1;-1;
1353;43.773815;-0.044472;-1;-1;
1354;43.773823;-0.044452;-1;-1;
1355;43.77383;-0.044432;-1;-1;
1356;43.773838;-0.044412;-1;-1;
1357;43.773846;-0.044381;-1;-1;
1358;43.773853;-0.04436;-1;-1;
1359;43.773861;-0.04434;-1;-1;
1360;43.773869;-0.044319;-1;-1;
1361;43.773872;-0.044298;-1;-1;
1362;43.77388;-0.044277;-1;-1;
1363;43.773888;-0.044256;-1;-1;
1364;43.773895;-0.044235;-1;-1;
1365;43.773899;-0.044213;-1;-1;
1366;43.773907;-0.044192;-1;-1;
1367;43.773914;-0.044171;-1;-1;
1368;43.773918;-0.044149;-1;-1;
1369;43.773926;-0.044128;-1;-1;
1370;43.77393;-0.044106;-1;-1;
1371;43.773937;-0.044073;-1;-1;
1372;43.773945;-0.04405;-1;-1;
1373;43.773949;-0.044028;-1;-1;
1374;43.773952;-0.044005;-1;-1;
1375;43.773956;-0.043983;-1;-1;
1376;43.77396;-0.04396;-1;-1;
1377;43.77396;-0.043937;-1;-1;
1378;43.773964;-0.043914;-1;-1;
1379;43.773964;-0.043891;-1;-1;
1380;43.773964;-0.043868;-1;-1;
1381;43.773964;-0.043845;-1;-1;
1382;43.773964;-0.043822;-1;-1;
1383;43.773964;-0.043799;-1;-1;
1384;43.77396;-0.043777;-1;-1;
1385;43.773956;-0.043754;-1;-1;
1386;43.773952;-0.043721;-1;-1;
1387;43.773949;-0.043699;-1;-1;
1388;43.773941;-0.043678;-1;-1;
1389;43.773937;-0.043657;-1;-1;
1390;43.773926;-0.043627;-1;-1;
1391;43.773918;-0.043608;-1;-1;
1392;43.773907;-0.043589;-1;-1;
1393;43.773899;-0.043572;-1;-1;
1394;43.773888;-0.043555;-1;-1;
1395;43.773876;-0.043539;-1;-1;
1396;43.773865;-0.043524;-1;-1;
1397;43.773853;-0.04351;-1;-1;
1398;43.773838;-0.043497;-1;-1;
1399;43.773827;-0.043484;-1;-1;
1400;43.773811;-0.043472;-1;-1;
1401;43.7738;-0.043461;-1;-1;
1402;43.773785;-0.043451;-1;-1;
1403;43.773769;-0.043441;-1;-1;
1404;43.773754;-0.043433;-1;-1;
1405;43.773735;-0.043422;-1;-1;
1406;43.77372;-0.043416;-1;-1;
1407;43.773705;-0.043411;-1;-1;
1408;43.773689;-0.043406;-1;-1;
1409;43.77367;-0.043403;-1;-1;
1410;43.773655;-0.043401;-1;-1;
1411;43.77364;-0.0434;-1;-1;
1412;43.773624;-0.043399;-1;-1;
1413;43.773609;-0.0434;-1;-1;
1414;43.773586;-0.043402;-1;-1;
1415;43.773571;-0.043405;-1;-1;
1416;43.773556;-0.043409;-1;-1;
1417;43.77354;-0.043414;-1;-1;
1418;43.773525;-0.043422;-1;-1;
1419;43.773506;-0.043435;-1;-1;
1420;43.773495;-0.043445;-1;-1;
1421;43.773483;-0.043457;-1;-1;
1422;43.773468;-0.043469;-1;-1;
1423;43.773453;-0.043488;-1;-1;
1424;43.773445;-0.043502;-1;-1;
1425;43.773434;-0.043516;-1;-1;
1426;43.773426;-0.043531;-1;-1;
1427;43.773415;-0.043547;-1;-1;
1428;43.773403;-0.04357;-1;-1;
1429;43.773399;-0.043586;-1;-1;
1430;43.773392;-0.043603;-1;-1;
1431;43.773388;-0.04362;-1;-1;
1432;43.77338;-0.043644;-1;-1;
1433;43.773376;-0.043661;-1;-1;
1434;43.773373;-0.043678;-1;-1;
1435;43.773369;-0.043695;-1;-1;
1436;43.773365;-0.043711;-1;-1;
1437;43.773365;-0.043736;-1;-1;
1438;43.773361;-0.043753;-1;-1;
1439;43.773361;-0.043769;-1;-1;
1440;43.773361;-0.043785;-1;-1;
1441;43.773357;-0.043808;-1;-1;
1442;43.773357;-0.043824;-1;-1;
1443;43.773357;-0.043839;-1;-1;
1444;43.773354;-0.043854;-1;-1;
1445;43.773354;-0.04387;-1;-1;
1446;43.773354;-0.043893;-1;-1;
1447;43.773354;-0.043908;-1;-1;
1448;43.77335;-0.043923;-1;-1;
1449;43.77335;-0.043939;-1;-1;
1450;43.77335;-0.043961;-1;-1;
1451;43.773346;-0.043977;-1;-1;
1452;43.773346;-0.043992;-1;-1;
1453;43.773346;-0.044007;-1;-1;
1454;43.773342;-0.044022;-1;-1;
1455;43.773342;-0.044038;-1;-1;
1456;43.773338;-0.044053;-1;-1;
1457;43.773338;-0.044068;-1;-1;
1458;43.773338;-0.044084;-1;-1;
1459;43.773335;-0.0441;-1;-1;
1460;43.773335;-0.044115;-1;-1;
1461;43.773331;-0.044131;-1;-1;
1462;43.773331;-0.044147;-1;-1;
1463;43.773331;-0.044163;-1;-1;
1464;43.773327;-0.044179;-1;-1;
1465;43.773327;-0.044195;-1;-1;
1466;43.773327;-0.044212;-1;-1;
1467;43.773323;-0.044228;-1;-1;
1468;43.773323;-0.044245;-1;-1;
1469;43.773323;-0.044261;-1;-1;
1470;43.773319;-0.044287;-1;-1;
1471;43.773319;-0.044304;-1;-1;
1472;43.773315;-0.044321;-1;-1;
1473;43.773315;-0.044338;-1;-1;
1474;43.773312;-0.044364;-1;-1;
1475;43.773308;-0.044382;-1;-1;
1476;43.773304;-0.044399;-1;-1;
1477;43.7733;-0.044417;-1;-1;
1478;43.7733;-0.044435;-1;-1;
1479;43.773293;-0.044462;-1;-1;
1480;43.773289;-0.04448;-1;-1;
1481;43.773285;-0.044498;-1;-1;
1482;43.773281;-0.044517;-1;-1;
1483;43.77327;-0.044544;-1;-1;
1484;43.773266;-0.044561;-1;-1;
1485;43.773258;-0.044579;-1;-1;
1486;43.773251;-0.044596;-1;-1;
1487;43.773239;-0.044613;-1;-1;
1488;43.773228;-0.044638;-1;-1;
1489;43.773216;-0.044653;-1;-1;
1490;43.773205;-0.044667;-1;-1;
1491;43.773193;-0.044681;-1;-1;
1492;43.773174;-0.044699;-1;-1;
1493;43.773159;-0.04471;-1;-1;
1494;43.773144;-0.044719;-1;-1;
1495;43.773132;-0.044727;-1;-1;
1496;43.773117;-0.044734;-1;-1;
1497;43.77309;-0.044741;-1;-1;
1498;43.773075;-0.044744;-1;-1;
1499;43.77306;-0.044746;-1;-1;
1500;43.773041;-0.044746;-1;-1;
1501;43.773026;-0.044744;-1;-1;
1502;43.773006;-0.044741;-1;-1;
1503;43.772991;-0.044737;-1;-1;
1504;43.772972;-0.04473;-1;-1;
1505;43.772957;-0.044722;-1;-1;
1506;43.772942;-0.044713;-1;-1;
1507;43.772926;-0.044702;-1;-1;
1508;43.772911;-0.044691;-1;-1;
1509;43.772896;-0.044677;-1;-1;
1510;43.772884;-0.044662;-1;-1;
1511;43.772873;-0.044647;-1;-1;
1512;43.772861;-0.04463;-1;-1;
1513;43.77285;-0.044612;-1;-1;
1514;43.772842;-0.044593;-1;-1;
1515;43.772831;-0.044573;-1;-1;
1516;43.772823;-0.044553;-1;-1;
1517;43.77282;-0.044532;-1;-1;
1518;43.772812;-0.04451;-1;-1;
1519;43.772808;-0.044489;-1;-1;
1520;43.772804;-0.044467;-1;-1;
1521;43.772804;-0.044445;-1;-1;
1522;43.7728;-0.044422;-1;-1;
1523;43.772797;-0.0444;-1;-1;
1524;43.772797;-0.044378;-1;-1;
1525;43.772793;-0.044356;-1;-1;
1526;43.772793;-0.044322;-1;-1;
1527;43.772793;-0.0443;-1;-1;
1528;43.772793;-0.044278;-1;-1;
1529;43.772793;-0.044255;-1;-1;
1530;43.772793;-0.044233;-1;-1;
1531;43.772793;-0.0442;-1;-1;
1532;43.772797;-0.044178;-1;-1;
1533;43.772797;-0.044155;-1;-1;
1534;43.772797;-0.044133;-1;-1;
1535;43.7728;-0.0441;-1;-1;
1536;43.7728;-0.044077;-1;-1;
1537;43.7728;-0.044055;-1;-1;
1538;43.772804;-0.044032;-1;-1;
1539;43.772804;-0.04401;-1;-1;
1540;43.772804;-0.043976;-1;-1;
1541;43.772804;-0.043954;-1;-1;
1542;43.772804;-0.043931;-1;-1;
1543;43.772804;-0.043909;-1;-1;
1544;43.772804;-0.043876;-1;-1;
1545;43.772804;-0.043853;-1;-1;
1546;43.772804;-0.04383;-1;-1;
1547;43.772804;-0.043808;-1;-1;
1548;43.772804;-0.043786;-1;-1;
1549;43.772804;-0.043763;-1;-1;
1550;43.772804;-0.043741;-1;-1;
1551;43.772804;-0.043719;-1;-1;
1552;43.772804;-0.043696;-1;-1;
1553;43.772804;-0.043674;-1;-1;
1554;43.772804;-0.04364;-1;-1;
1555;43.772804;-0.043617;-1;-1;
1556;43.7728;-0.043595;-1;-1;
1557;43.7728;-0.043572;-1;-1;
1558;43.7728;-0.04355;-1;-1;
1559;43.7728;-0.043527;-1;-1;
1560;43.7728;-0.043504;-1;-1;
1561;43.772797;-0.043482;-1;-1;
1562;43.772797;-0.043459;-1;-1;
1563;43.772797;-0.043436;-1;-1;
1564;43.772797;-0.043413;-1;-1;
1565;43.772793;-0.043391;-1;-1;
1566;43.772793;-0.043368;-1;-1;
1567;43.772793;-0.043345;-1;-1;
1568;43.772789;-0.04331;-1;-1;
1569;43.772789;-0.043287;-1;-1;
1570;43.772785;-0.043265;-1;-1;
1571;43.772781;-0.043242;-1;-1;
1572;43.772781;-0.043219;-1;-1;
1573;43.772778;-0.043185;-1;-1;
1574;43.772774;-0.043162;-1;-1;
1575;43.772774;-0.043139;-1;-1;
1576;43.77277;-0.043116;-1;-1;
1577;43.772766;-0.043082;-1;-1;
1578;43.772762;-0.043059;-1;-1;
1579;43.772758;-0.043036;-1;-1;
1580;43.772755;-0.043014;-1;-1;
1581;43.772751;-0.042991;-1;-1;
1582;43.772747;-0.042957;-1;-1;
1583;43.772743;-0.042934;-1;-1;
1584;43.772739;-0.042912;-1;-1;
1585;43.772736;-0.042889;-1;-1;
1586;43.772728;-0.042855;-1;-1;
1587;43.772724;-0.042833;-1;-1;
1588;43.772717;-0.04281;-1;-1;
1589;43.772713;-0.042788;-1;-1;
1590;43.772709;-0.042766;-1;-1;
1591;43.772701;-0.042732;-1;-1;
1592;43.772694;-0.04271;-1;-1;
1593;43.77269;-0.042688;-1;-1;
1594;43.772686;-0.042666;-1;-1;
1595;43.772675;-0.042633;-1;-1;
1596;43.772671;-0.042611;-1;-1;
1597;43.772663;-0.042589;-1;-1;
1598;43.772659;-0.042568;-1;-1;
1599;43.772652;-0.042546;-1;-1;
1600;43.772644;-0.042525;-1;-1;
1601;43.772636;-0.042505;-1;-1;
1602;43.772629;-0.042484;-1;-1;
1603;43.772621;-0.042463;-1;-1;
1604;43.772614;-0.042443;-1;-1;
1605;43.772606;-0.042423;-1;-1;
1606;43.772598;-0.042403;-1;-1;
1607;43.772591;-0.042383;-1;-1;
1608;43.772583;-0.042364;-1;-1;
1609;43.772575;-0.042344;-1;-1;
1610;43.772568;-0.042325;-1;-1;
1611;43.772556;-0.042306;-1;-1;
1612;43.772549;-0.042287;-1;-1;
1613;43.772541;-0.042268;-1;-1;
1614;43.77253;-0.04225;-1;-1;
1615;43.772518;-0.042222;-1;-1;
1616;43.772507;-0.042204;-1;-1;
1617;43.772499;-0.042186;-1;-1;
1618;43.772488;-0.042169;-1;-1;
1619;43.772476;-0.042151;-1;-1;
1620;43.772469;-0.042134;-1;-1;
1621;43.772457;-0.042117;-1;-1;
1622;43.772449;-0.0421;-1;-1;
1623;43.772438;-0.042083;-1;-1;
1624;43.772423;-0.042057;-1;-1;
1625;43.772411;-0.042041;-1;-1;
1626;43.7724;-0.042024;-1;-1;
1627;43.772392;-0.042008;-1;-1;
1628;43.772381;-0.041991;-1;-1;
1629;43.772369;-0.041975;-1;-1;
1630;43.772362;-0.041959;-1;-1;
1631;43.77235;-0.041942;-1;-1;
1632;43.772339;-0.041926;-1;-1;
1633;43.772327;-0.04191;-1;-1;
1634;43.77232;-0.041894;-1;-1;
1635;43.772308;-0.041878;-1;-1;
1636;43.772297;-0.041862;-1;-1;
1637;43.772285;-0.041846;-1;-1;
1638;43.772278;-0.04183;-1;-1;
1639;43.772266;-0.041814;-1;-1;
1640;43.772255;-0.041799;-1;-1;
1641;43.772243;-0.041783;-1;-1;
1642;43.772232;-0.041767;-1;-1;
1643;43.772224;-0.041751;-1;-1;
1644;43.772209;-0.041728;-1;-1;
1645;43.772198;-0.041712;-1;-1;
1646;43.772186;-0.041697;-1;-1;
1647;43.772175;-0.041681;-1;-1;
1648;43.772163;-0.041665;-1;-1;
1649;43.772156;-0.04165;-1;-1;
1650;43.772144;-0.041635;-1;-1;
1651;43.772133;-0.041619;-1;-1;
1652;43.772121;-0.041604;-1;-1;
1653;43.772114;-0.041589;-1;-1;
1654;43.772102;-0.041574;-1;-1;
1655;43.772091;-0.041559;-1;-1;
1656;43.772079;-0.041543;-1;-1;
1657;43.772072;-0.041528;-1;-1;
1658;43.77206;-0.041513;-1;-1;
1659;43.772049;-0.041498;-1;-1;
1660;43.772038;-0.041483;-1;-1;
1661;43.772026;-0.041468;-1;-1;
1662;43.772018;-0.041453;-1;-1;
1663;43.772007;-0.041438;-1;-1;
1664;43.771996;-0.041423;-1;-1;
1665;43.771984;-0.041408;-1;-1;
1666;43.771973;-0.041393;-1;-1;
1667;43.771961;-0.041378;-1;-1;
1668;43.771946;-0.041356;-1;-1;
1669;43.771935;-0.041341;-1;-1;
1670;43.771927;-0.041327;-1;-1;
1671;43.771915;-0.041312;-1;-1;
1672;43.771904;-0.041297;-1;-1;
1673;43.771889;-0.041275;-1;-1;
1674;43.771877;-0.04126;-1;-1;
1675;43.771866;-0.041246;-1;-1;
1676;43.771854;-0.04123;-1;-1;
1677;43.771843;-0.041215;-1;-1;
1678;43.771832;-0.0412;-1;-1;
1679;43.771824;-0.041185;-1;-1;
1680;43.771812;-0.04117;-1;-1;
1681;43.771801;-0.041155;-1;-1;
1682;43.771786;-0.041132;-1;-1;
1683;43.771774;-0.041117;-1;-1;
1684;43.771767;-0.041102;-1;-1;
1685;43.771755;-0.041087;-1;-1;
1686;43.771744;-0.041071;-1;-1;
1687;43.771729;-0.041049;-1;-1;
1688;43.771717;-0.041034;-1;-1;
1689;43.771706;-0.04102;-1;-1;
1690;43.771694;-0.041005;-1;-1;
1691;43.771679;-0.040983;-1;-1;
1692;43.771667;-0.040969;-1;-1;
1693;43.77166;-0.040954;-1;-1;
1694;43.771648;-0.04094;-1;-1;
1695;43.771637;-0.040925;-1;-1;
1696;43.771626;-0.040911;-1;-1;
1697;43.771614;-0.040897;-1;-1;
1698;43.771603;-0.040882;-1;-1;
1699;43.771595;-0.040868;-1;-1;
1700;43.771584;-0.040854;-1;-1;
1701;43.771572;-0.04084;-1;-1;
1702;43.771561;-0.040825;-1;-1;
1703;43.771549;-0.040811;-1;-1;
1704;43.771538;-0.040797;-1;-1;
1705;43.77153;-0.040783;-1;-1;
1706;43.771519;-0.040769;-1;-1;
1707;43.771507;-0.040755;-1;-1;
1708;43.771496;-0.040741;-1;-1;
1709;43.771484;-0.040727;-1;-1;
1710;43.771477;-0.040713;-1;-1;
1711;43.771465;-0.040699;-1;-1;
1712;43.771454;-0.040685;-1;-1;
1713;43.771442;-0.040671;-1;-1;
1714;43.771431;-0.040657;-1;-1;
1715;43.77142;-0.040643;-1;-1;
1716;43.771404;-0.040622;-1;-1;
1717;43.771393;-0.040609;-1;-1;
1718;43.771381;-0.040595;-1;-1;
1719;43.771374;-0.040581;-1;-1;
1720;43.771362;-0.040567;-1;-1;
1721;43.771351;-0.040553;-1;-1;
1722;43.771339;-0.04054;-1;-1;
1723;43.771328;-0.040526;-1;-1;
1724;43.771317;-0.040512;-1;-1;
1725;43.771301;-0.040492;-1;-1;
1726;43.77129;-0.040478;-1;-1;
1727;43.771278;-0.040464;-1;-1;
1728;43.771267;-0.040451;-1;-1;
1729;43.771255;-0.040437;-1;-1;
1730;43.77124;-0.040417;-1;-1;
1731;43.771229;-0.040404;-1;-1;
1732;43.771217;-0.04039;-1;-1;
1733;43.771206;-0.040376;-1;-1;
1734;43.771194;-0.040363;-1;-1;
1735;43.771187;-0.04035;-1;-1;
1736;43.771175;-0.040336;-1;-1;
1737;43.771164;-0.040323;-1;-1;
1738;43.771152;-0.04031;-1;-1;
1739;43.771141;-0.040296;-1;-1;
1740;43.77113;-0.040283;-1;-1;
1741;43.771118;-0.04027;-1;-1;
1742;43.771107;-0.040256;-1;-1;
1743;43.771095;-0.040243;-1;-1;
1744;43.771084;-0.04023;-1;-1;
1745;43.771072;-0.040217;-1;-1;
1746;43.771065;-0.040204;-1;-1;
1747;43.771053;-0.04019;-1;-1;
1748;43.771042;-0.040177;-1;-1;
1749;43.77103;-0.040164;-1;-1;
1750;43.771019;-0.040151;-1;-1;
1751;43.771008;-0.040138;-1;-1;
1752;43.770996;-0.040125;-1;-1;
1753;43.770985;-0.040111;-1;-1;
1754;43.770973;-0.040098;-1;-1;
1755;43.770962;-0.040086;-1;-1;
1756;43.77095;-0.040073;-1;-1;
1757;43.770939;-0.04006;-1;-1;
1758;43.770927;-0.040047;-1;-1;
1759;43.77092;-0.040034;-1;-1;
1760;43.770908;-0.040021;-1;-1;
1761;43.770897;-0.040008;-1;-1;
1762;43.770885;-0.039995;-1;-1;
1763;43.770874;-0.039982;-1;-1;
1764;43.770863;-0.039969;-1;-1;
1765;43.770851;-0.039956;-1;-1;
1766;43.77084;-0.039944;-1;-1;
1767;43.770828;-0.039931;-1;-1;
1768;43.770817;-0.039918;-1;-1;
1769;43.770802;-0.039899;-1;-1;
1770;43.77079;-0.039886;-1;-1;
1771;43.770779;-0.039874;-1;-1;
1772;43.770767;-0.039861;-1;-1;
1773;43.770756;-0.039848;-1;-1;
1774;43.770737;-0.03983;-1;-1;
1775;43.770725;-0.039817;-1;-1;
1776;43.770714;-0.039804;-1;-1;
1777;43.770702;-0.039792;-1;-1;
1778;43.770683;-0.039775;-1;-1;
1779;43.770672;-0.039765;-1;-1;
1780;43.77066;-0.039755;-1;-1;
1781;43.770645;-0.039746;-1;-1;
1782;43.770634;-0.039738;-1;-1;
1783;43.770611;-0.039729;-1;-1;
1784;43.770599;-0.039723;-1;-1;
1785;43.770584;-0.039719;-1;-1;
1786;43.770569;-0.039716;-1;-1;
1787;43.770546;-0.039714;-1;-1;
1788;43.770535;-0.039714;-1;-1;
1789;43.770519;-0.039715;-1;-1;
1790;43.770504;-0.039717;-1;-1;
1791;43.770489;-0.039721;-1;-1;
1792;43.77047;-0.03973;-1;-1;
1793;43.770458;-0.039738;-1;-1;
1794;43.770443;-0.039747;-1;-1;
1795;43.770432;-0.039757;-1;-1;
1796;43.770416;-0.039773;-1;-1;
1797;43.770405;-0.039785;-1;-1;
1798;43.770397;-0.039798;-1;-1;
1799;43.770386;-0.039811;-1;-1;
1800;43.770378;-0.039825;-1;-1;
1801;43.770367;-0.039848;-1;-1;
1802;43.770359;-0.039863;-1;-1;
1803;43.770351;-0.039879;-1;-1;
1804;43.770348;-0.039896;-1;-1;
1805;43.770344;-0.039922;-1;-1;
1806;43.77034;-0.039939;-1;-1;
1807;43.770336;-0.039956;-1;-1;
1808;43.770332;-0.039974;-1;-1;
1809;43.770332;-0.039992;-1;-1;
1810;43.770332;-0.040018;-1;-1;
1811;43.770332;-0.040036;-1;-1;
1812;43.770332;-0.040053;-1;-1;
1813;43.770332;-0.04007;-1;-1;
1814;43.77034;-0.040095;-1;-1;
1815;43.770344;-0.040112;-1;-1;
1816;43.770348;-0.040128;-1;-1;
1817;43.770351;-0.040143;-1;-1;
1818;43.770355;-0.040158;-1;-1;
1819;43.770367;-0.040179;-1;-1;
1820;43.770374;-0.040193;-1;-1;
1821;43.770382;-0.040206;-1;-1;
1822;43.77039;-0.040218;-1;-1;
1823;43.770401;-0.040235;-1;-1;
1824;43.770409;-0.040246;-1;-1;
1825;43.770416;-0.040257;-1;-1;
1826;43.770428;-0.040268;-1;-1;
1827;43.770435;-0.040277;-1;-1;
1828;43.770447;-0.040292;-1;-1;
1829;43.770458;-0.040302;-1;-1;
1830;43.770466;-0.040311;-1;-1;
1831;43.770477;-0.040321;-1;-1;
1832;43.770489;-0.040334;-1;-1;
1833;43.7705;-0.040343;-1;-1;
1834;43.770508;-0.040352;-1;-1;
1835;43.770515;-0.040361;-1;-1;
1836;43.770527;-0.040369;-1;-1;
1837;43.770538;-0.040382;-1;-1;
1838;43.77055;-0.040391;-1;-1;
1839;43.770557;-0.040399;-1;-1;
1840;43.770565;-0.040408;-1;-1;
1841;43.77058;-0.040421;-1;-1;
1842;43.770588;-0.04043;-1;-1;
1843;43.770596;-0.040439;-1;-1;
1844;43.770603;-0.040447;-1;-1;
1845;43.770615;-0.040456;-1;-1;
1846;43.770626;-0.040469;-1;-1;
1847;43.770634;-0.040478;-1;-1;
1848;43.770641;-0.040487;-1;-1;
1849;43.770649;-0.040495;-1;-1;
1850;43.770664;-0.040508;-1;-1;
1851;43.770676;-0.040521;-1;-1;
1852;43.770683;-0.040529;-1;-1;
1853;43.770691;-0.040537;-1;-1;
1854;43.770706;-0.040549;-1;-1;
1855;43.770714;-0.040557;-1;-1;
1856;43.770721;-0.040565;-1;-1;
1857;43.770729;-0.040573;-1;-1;
1858;43.770737;-0.04058;-1;-1;
1859;43.770744;-0.040588;-1;-1;
1860;43.770752;-0.040596;-1;-1;
1861;43.77076;-0.040604;-1;-1;
1862;43.770771;-0.040612;-1;-1;
1863;43.770779;-0.04062;-1;-1;
1864;43.770794;-0.040635;-1;-1;
1865;43.770802;-0.040643;-1;-1;
1866;43.770809;-0.040651;-1;-1;
1867;43.770817;-0.040659;-1;-1;
1868;43.770828;-0.04067;-1;-1;
1869;43.770836;-0.040678;-1;-1;
1870;43.770844;-0.040686;-1;-1;
1871;43.770851;-0.040694;-1;-1;
1872;43.770863;-0.040705;-1;-1;
1873;43.77087;-0.040713;-1;-1;
1874;43.770882;-0.040729;-1;-1;
1875;43.770889;-0.040737;-1;-1;
1876;43.770901;-0.040748;-1;-1;
1877;43.770908;-0.040756;-1;-1;
1878;43.770916;-0.040764;-1;-1;
1879;43.770924;-0.040771;-1;-1;
1880;43.770931;-0.040783;-1;-1;
1881;43.770939;-0.04079;-1;-1;
1882;43.770947;-0.040798;-1;-1;
1883;43.770954;-0.040806;-1;-1;
1884;43.770962;-0.040813;-1;-1;
1885;43.770973;-0.040828;-1;-1;
